locus_tag	ftype	gene	EC_number	product
SRR5929605_04038	CDS	ais_2	3.1.3.-	Lipopolysaccharide core heptose(II)-phosphate phosphatase
SRR5929605_04038	gene	ais_2		
SRR5929605_04039	CDS			hypothetical protein
SRR5929605_04039	gene			
SRR5929605_04040	CDS			hypothetical protein
SRR5929605_04040	gene			
SRR5929605_04041	CDS	xerC_1		Tyrosine recombinase XerC
SRR5929605_04041	gene	xerC_1		
SRR5929605_04042	CDS			hypothetical protein
SRR5929605_04042	gene			
SRR5929605_04043	CDS			hypothetical protein
SRR5929605_04043	gene			
SRR5929605_04044	CDS			hypothetical protein
SRR5929605_04044	gene			
SRR5929605_04045	CDS			hypothetical protein
SRR5929605_04045	gene			
SRR5929605_04046	CDS			hypothetical protein
SRR5929605_04046	gene			
SRR5929605_04047	CDS			hypothetical protein
SRR5929605_04047	gene			
SRR5929605_04048	CDS			hypothetical protein
SRR5929605_04048	gene			
SRR5929605_04049	CDS	finO		Fertility inhibition protein
SRR5929605_04049	gene	finO		
SRR5929605_04050	CDS			hypothetical protein
SRR5929605_04050	gene			
SRR5929605_04051	CDS	traI		Multifunctional conjugation protein TraI
SRR5929605_04051	gene	traI		
SRR5929605_04052	CDS	vapB_2		Antitoxin VapB
SRR5929605_04052	gene	vapB_2		
SRR5929605_04053	CDS	vapC_2	3.1.-.-	tRNA(fMet)-specific endonuclease VapC
SRR5929605_04053	gene	vapC_2		
SRR5929605_04054	CDS	traD		Coupling protein TraD
SRR5929605_04054	gene	traD		
SRR5929605_04055	CDS	ylpA		Lipoprotein YlpA
SRR5929605_04055	gene	ylpA		
SRR5929605_04056	CDS			hypothetical protein
SRR5929605_04056	gene			
SRR5929605_04057	CDS			hypothetical protein
SRR5929605_04057	gene			
SRR5929605_04058	CDS			hypothetical protein
SRR5929605_04058	gene			
SRR5929605_04059	CDS			hypothetical protein
SRR5929605_04059	gene			
SRR5929605_04060	CDS			hypothetical protein
SRR5929605_04060	gene			
SRR5929605_04061	CDS			hypothetical protein
SRR5929605_04061	gene			
SRR5929605_04062	CDS			hypothetical protein
SRR5929605_04062	gene			
SRR5929605_04063	CDS			hypothetical protein
SRR5929605_04063	gene			
SRR5929605_04064	CDS			hypothetical protein
SRR5929605_04064	gene			
SRR5929605_04065	CDS			hypothetical protein
SRR5929605_04065	gene			
SRR5929605_04066	CDS			hypothetical protein
SRR5929605_04066	gene			
SRR5929605_04067	CDS			hypothetical protein
SRR5929605_04067	gene			
SRR5929605_04068	CDS			hypothetical protein
SRR5929605_04068	gene			
SRR5929605_04069	CDS			hypothetical protein
SRR5929605_04069	gene			
SRR5929605_04070	CDS			hypothetical protein
SRR5929605_04070	gene			
SRR5929605_04071	CDS			hypothetical protein
SRR5929605_04071	gene			
SRR5929605_04072	CDS			hypothetical protein
SRR5929605_04072	gene			
SRR5929605_04073	CDS			hypothetical protein
SRR5929605_04073	gene			
SRR5929605_04074	CDS			hypothetical protein
SRR5929605_04074	gene			
SRR5929605_04075	CDS			hypothetical protein
SRR5929605_04075	gene			
SRR5929605_04076	CDS			hypothetical protein
SRR5929605_04076	gene			
SRR5929605_04077	CDS			hypothetical protein
SRR5929605_04077	gene			
SRR5929605_04078	CDS			hypothetical protein
SRR5929605_04078	gene			
SRR5929605_04079	CDS			hypothetical protein
SRR5929605_04079	gene			
SRR5929605_04080	CDS			hypothetical protein
SRR5929605_04080	gene			
SRR5929605_04081	CDS			hypothetical protein
SRR5929605_04081	gene			
SRR5929605_04082	CDS	traA		Pilin
SRR5929605_04082	gene	traA		
SRR5929605_04083	CDS	traY		Relaxosome protein TraY
SRR5929605_04083	gene	traY		
SRR5929605_04084	CDS			hypothetical protein
SRR5929605_04084	gene			
SRR5929605_04085	CDS	traM		Relaxosome protein TraM
SRR5929605_04085	gene	traM		
SRR5929605_04086	CDS			hypothetical protein
SRR5929605_04086	gene			
SRR5929605_04087	CDS			hypothetical protein
SRR5929605_04087	gene			
SRR5929605_04088	CDS			hypothetical protein
SRR5929605_04088	gene			
SRR5929605_04089	CDS			hypothetical protein
SRR5929605_04089	gene			
SRR5929605_04090	CDS			hypothetical protein
SRR5929605_04090	gene			
SRR5929605_04091	CDS			hypothetical protein
SRR5929605_04091	gene			
SRR5929605_04092	CDS	spo0C_2		Chromosome-partitioning protein Spo0J
SRR5929605_04092	gene	spo0C_2		
SRR5929605_04093	CDS			hypothetical protein
SRR5929605_04093	gene			
SRR5929605_04094	CDS	ssb_3		Single-stranded DNA-binding protein
SRR5929605_04094	gene	ssb_3		
SRR5929605_04095	CDS			hypothetical protein
SRR5929605_04095	gene			
SRR5929605_04096	CDS	holE_2	2.7.7.7	DNA polymerase III subunit theta
SRR5929605_04096	gene	holE_2		
SRR5929605_04097	CDS			hypothetical protein
SRR5929605_04097	gene			
SRR5929605_04098	CDS	klcA_2		Antirestriction protein KlcA
SRR5929605_04098	gene	klcA_2		
SRR5929605_04099	CDS			hypothetical protein
SRR5929605_04099	gene			
SRR5929605_04100	CDS			hypothetical protein
SRR5929605_04100	gene			
SRR5929605_04101	CDS			hypothetical protein
SRR5929605_04101	gene			
SRR5929605_04102	CDS	yhdJ_2	2.1.1.72	DNA adenine methyltransferase YhdJ
SRR5929605_04102	gene	yhdJ_2		
SRR5929605_04103	CDS			hypothetical protein
SRR5929605_04103	gene			
SRR5929605_04104	CDS			hypothetical protein
SRR5929605_04104	gene			
SRR5929605_04105	CDS	lexA_3	3.4.21.88	LexA repressor
SRR5929605_04105	gene	lexA_3		
SRR5929605_04106	CDS	dinB1_2	2.7.7.7	DNA polymerase IV 1
SRR5929605_04106	gene	dinB1_2		
SRR5929605_04107	CDS	virB		Virulence regulon transcriptional activator VirB
SRR5929605_04107	gene	virB		
SRR5929605_04108	CDS	parA_2		Plasmid partition protein A
SRR5929605_04108	gene	parA_2		
SRR5929605_04109	CDS			hypothetical protein
SRR5929605_04109	gene			
SRR5929605_04110	CDS			hypothetical protein
SRR5929605_04110	gene			
SRR5929605_04111	CDS			hypothetical protein
SRR5929605_04111	gene			
SRR5929605_04112	CDS			hypothetical protein
SRR5929605_04112	gene			
SRR5929605_04113	CDS			hypothetical protein
SRR5929605_04113	gene			
SRR5929605_04114	CDS	smc		Chromosome partition protein Smc
SRR5929605_04114	gene	smc		
SRR5929605_04115	CDS			hypothetical protein
SRR5929605_04115	gene			
SRR5929605_04116	CDS	cynT	4.2.1.1	Carbonic anhydrase
SRR5929605_04116	gene	cynT		
SRR5929605_04117	CDS	tnpR		Transposon Tn3 resolvase
SRR5929605_04117	gene	tnpR		
SRR5929605_04118	CDS			hypothetical protein
SRR5929605_04118	gene			
SRR5929605_04119	CDS			hypothetical protein
SRR5929605_04119	gene			
SRR5929605_04120	CDS			hypothetical protein
SRR5929605_04120	gene			
SRR5929605_04121	CDS			hypothetical protein
SRR5929605_04121	gene			
SRR5929605_04122	CDS	mkaC		Virulence genes transcriptional activator
SRR5929605_04122	gene	mkaC		
SRR5929605_04123	CDS	rrrD_2	3.2.1.17	Lysozyme RrrD
SRR5929605_04123	gene	rrrD_2		
SRR5929605_04124	CDS	mkaB		28.1 kDa virulence protein
SRR5929605_04124	gene	mkaB		
SRR5929605_04125	CDS			hypothetical protein
SRR5929605_04125	gene			
SRR5929605_04126	CDS	spvB	2.4.2.31	Mono(ADP-ribosyl)transferase SpvB
SRR5929605_04126	gene	spvB		
SRR5929605_04127	CDS	spvC	4.2.3.-	MAPK phosphothreonine lyase
SRR5929605_04127	gene	spvC		
SRR5929605_04128	CDS	vsdE		Virulence protein vsdE
SRR5929605_04128	gene	vsdE		
SRR5929605_04129	CDS			hypothetical protein
SRR5929605_04129	gene			
SRR5929605_04130	CDS			hypothetical protein
SRR5929605_04130	gene			
SRR5929605_04131	CDS			Invasin
SRR5929605_04131	gene			
SRR5929605_04132	CDS			hypothetical protein
SRR5929605_04132	gene			
SRR5929605_04133	CDS			hypothetical protein
SRR5929605_04133	gene			
SRR5929605_04134	CDS			hypothetical protein
SRR5929605_04134	gene			
SRR5929605_04135	CDS	yahA	3.1.4.-	Cyclic di-GMP phosphodiesterase YahA
SRR5929605_04135	gene	yahA		
SRR5929605_04136	CDS	xerD_4		Tyrosine recombinase XerD
SRR5929605_04136	gene	xerD_4		
SRR5929605_04137	CDS			hypothetical protein
SRR5929605_04137	gene			
SRR5929605_04138	CDS			hypothetical protein
SRR5929605_04138	gene			
SRR5929605_04139	CDS	ccdB		Toxin CcdB
SRR5929605_04139	gene	ccdB		
SRR5929605_04140	CDS	ccdA		Antitoxin CcdA
SRR5929605_04140	gene	ccdA		
SRR5929605_04141	CDS			hypothetical protein
SRR5929605_04141	gene			
SRR5929605_04142	CDS	repB		RepFIB replication protein A
SRR5929605_04142	gene	repB		
SRR5929605_04143	CDS			hypothetical protein
SRR5929605_04143	gene			
SRR5929605_04144	CDS	papB		Major pilu subunit operon regulatory protein PapB
SRR5929605_04144	gene	papB		
SRR5929605_04145	CDS			hypothetical protein
SRR5929605_04145	gene			
SRR5929605_04146	CDS	fimD_4		Outer membrane usher protein FimD
SRR5929605_04146	gene	fimD_4		
SRR5929605_04147	CDS	faeE		Chaperone protein FaeE
SRR5929605_04147	gene	faeE		
SRR5929605_04148	CDS			hypothetical protein
SRR5929605_04148	gene			
SRR5929605_04149	CDS			hypothetical protein
SRR5929605_04149	gene			
SRR5929605_04150	CDS			hypothetical protein
SRR5929605_04150	gene			
SRR5929605_04151	CDS			hypothetical protein
SRR5929605_04151	gene			
SRR5929605_04152	CDS	rcsB_3		Transcriptional regulatory protein RcsB
SRR5929605_04152	gene	rcsB_3		
SRR5929605_04153	CDS	dsbA_2		Thiol:disulfide interchange protein DsbA
SRR5929605_04153	gene	dsbA_2		
SRR5929605_04154	CDS			hypothetical protein
SRR5929605_04154	gene			
SRR5929605_04155	CDS			hypothetical protein
SRR5929605_04155	gene			
SRR5929605_04156	CDS	ail_5		Attachment invasion locus protein
SRR5929605_04156	gene	ail_5		
SRR5929605_04157	CDS	gadX_3		HTH-type transcriptional regulator GadX
SRR5929605_04157	gene	gadX_3		
SRR5929605_04158	CDS			hypothetical protein
SRR5929605_04158	gene			
SRR5929605_04159	tRNA			tRNA-Asp(gtc)
SRR5929605_04159	gene			
SRR5929605_04160	tRNA			tRNA-Trp(cca)
SRR5929605_04160	gene			
SRR5929605_04161	CDS	gltC_3		HTH-type transcriptional regulator GltC
SRR5929605_04161	gene	gltC_3		
SRR5929605_04162	CDS			hypothetical protein
SRR5929605_04162	gene			
SRR5929605_04163	CDS	comM		Competence protein ComM
SRR5929605_04163	gene	comM		
SRR5929605_04164	CDS	ilvG	2.2.1.6	Acetolactate synthase isozyme 2 large subunit
SRR5929605_04164	gene	ilvG		
SRR5929605_04165	CDS	ilvM	2.2.1.6	Acetolactate synthase isozyme 2 small subunit
SRR5929605_04165	gene	ilvM		
SRR5929605_04166	CDS	ilvE	2.6.1.42	Branched-chain-amino-acid aminotransferase
SRR5929605_04166	gene	ilvE		
SRR5929605_04167	CDS	ilvD_2	4.2.1.9	Dihydroxy-acid dehydratase
SRR5929605_04167	gene	ilvD_2		
SRR5929605_04168	CDS	ilvA	4.3.1.19	L-threonine dehydratase biosynthetic IlvA
SRR5929605_04168	gene	ilvA		
SRR5929605_04169	CDS			hypothetical protein
SRR5929605_04169	gene			
SRR5929605_04170	CDS			hypothetical protein
SRR5929605_04170	gene			
SRR5929605_04171	CDS	gltC_4		HTH-type transcriptional regulator GltC
SRR5929605_04171	gene	gltC_4		
SRR5929605_04172	CDS	ilvC	1.1.1.86	Ketol-acid reductoisomerase (NADP(+))
SRR5929605_04172	gene	ilvC		
SRR5929605_04173	CDS	ppiC	5.2.1.8	Peptidyl-prolyl cis-trans isomerase C
SRR5929605_04173	gene	ppiC		
SRR5929605_04174	CDS	rep	3.6.4.12	ATP-dependent DNA helicase Rep
SRR5929605_04174	gene	rep		
SRR5929605_04175	CDS	gppA	3.6.1.40	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
SRR5929605_04175	gene	gppA		
SRR5929605_04176	CDS	rhlB	3.6.4.13	ATP-dependent RNA helicase RhlB
SRR5929605_04176	gene	rhlB		
SRR5929605_04177	CDS	trxA_3		Thioredoxin 1
SRR5929605_04177	gene	trxA_3		
SRR5929605_04178	CDS	rho	3.6.4.-	Transcription termination factor Rho
SRR5929605_04178	gene	rho		
SRR5929605_04179	CDS	wecA	2.7.8.33	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
SRR5929605_04179	gene	wecA		
SRR5929605_04180	CDS	wzzE		ECA polysaccharide chain length modulation protein
SRR5929605_04180	gene	wzzE		
SRR5929605_04181	CDS	wecB	5.1.3.14	UDP-N-acetylglucosamine 2-epimerase
SRR5929605_04181	gene	wecB		
SRR5929605_04182	CDS	wecC	1.1.1.336	UDP-N-acetyl-D-mannosamine dehydrogenase
SRR5929605_04182	gene	wecC		
SRR5929605_04183	CDS	rffG	4.2.1.46	dTDP-glucose 4,6-dehydratase 2
SRR5929605_04183	gene	rffG		
SRR5929605_04184	CDS	rffH	2.7.7.24	Glucose-1-phosphate thymidylyltransferase 2
SRR5929605_04184	gene	rffH		
SRR5929605_04185	CDS	wecD	2.3.1.210	dTDP-fucosamine acetyltransferase
SRR5929605_04185	gene	wecD		
SRR5929605_04186	CDS	wecE	2.6.1.59	dTDP-4-amino-4,6-dideoxygalactose transaminase
SRR5929605_04186	gene	wecE		
SRR5929605_04187	CDS	wzxE		Lipid III flippase
SRR5929605_04187	gene	wzxE		
SRR5929605_04188	CDS	wecF	2.4.1.325	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
SRR5929605_04188	gene	wecF		
SRR5929605_04189	CDS	wzyE		putative ECA polymerase
SRR5929605_04189	gene	wzyE		
SRR5929605_04190	CDS	wecG	2.4.1.180	UDP-N-acetyl-D-mannosaminuronic acid transferase
SRR5929605_04190	gene	wecG		
SRR5929605_04191	CDS	yifK		putative transport protein YifK
SRR5929605_04191	gene	yifK		
SRR5929605_04192	tRNA			tRNA-Arg(ccg)
SRR5929605_04192	gene			
SRR5929605_04193	tRNA			tRNA-His(gtg)
SRR5929605_04193	gene			
SRR5929605_04194	tRNA			tRNA-Ser(cag)
SRR5929605_04194	gene			
SRR5929605_04195	tRNA			tRNA-Pro(tgg)
SRR5929605_04195	gene			
SRR5929605_04196	CDS	bepA_2	3.4.-.-	Beta-barrel assembly-enhancing protease
SRR5929605_04196	gene	bepA_2		
SRR5929605_04197	CDS	hemX	2.1.1.107	Putative uroporphyrinogen-III C-methyltransferase
SRR5929605_04197	gene	hemX		
SRR5929605_04198	CDS	hemD	4.2.1.75	Uroporphyrinogen-III synthase
SRR5929605_04198	gene	hemD		
SRR5929605_04199	CDS	hemC	2.5.1.61	Porphobilinogen deaminase
SRR5929605_04199	gene	hemC		
SRR5929605_04200	CDS	cyaA	4.6.1.1	Adenylate cyclase
SRR5929605_04200	gene	cyaA		
SRR5929605_04201	CDS			hypothetical protein
SRR5929605_04201	gene			
SRR5929605_04202	CDS			hypothetical protein
SRR5929605_04202	gene			
SRR5929605_04203	CDS			hypothetical protein
SRR5929605_04203	gene			
SRR5929605_04204	CDS	cyaY		Protein CyaY
SRR5929605_04204	gene	cyaY		
SRR5929605_04205	CDS			hypothetical protein
SRR5929605_04205	gene			
SRR5929605_04206	CDS			hypothetical protein
SRR5929605_04206	gene			
SRR5929605_04207	CDS			hypothetical protein
SRR5929605_04207	gene			
SRR5929605_04208	CDS			hypothetical protein
SRR5929605_04208	gene			
SRR5929605_04209	CDS	dapF	5.1.1.7	Diaminopimelate epimerase
SRR5929605_04209	gene	dapF		
SRR5929605_04210	CDS			hypothetical protein
SRR5929605_04210	gene			
SRR5929605_04211	CDS	xerC_2		Tyrosine recombinase XerC
SRR5929605_04211	gene	xerC_2		
SRR5929605_04212	CDS	yigB	3.1.3.-	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
SRR5929605_04212	gene	yigB		
SRR5929605_04213	CDS	uvrD	3.6.4.12	DNA helicase II
SRR5929605_04213	gene	uvrD		
SRR5929605_04214	CDS	corA		Magnesium transport protein CorA
SRR5929605_04214	gene	corA		
SRR5929605_04215	CDS			hypothetical protein
SRR5929605_04215	gene			
SRR5929605_04216	CDS	yigG		Inner membrane protein YigG
SRR5929605_04216	gene	yigG		
SRR5929605_04217	CDS			hypothetical protein
SRR5929605_04217	gene			
SRR5929605_04218	CDS			hypothetical protein
SRR5929605_04218	gene			
SRR5929605_04219	CDS	pldA	3.1.1.32	Phospholipase A1
SRR5929605_04219	gene	pldA		
SRR5929605_04220	CDS	recQ	3.6.4.12	ATP-dependent DNA helicase RecQ
SRR5929605_04220	gene	recQ		
SRR5929605_04221	CDS	rhtC_2		Threonine efflux protein
SRR5929605_04221	gene	rhtC_2		
SRR5929605_04222	CDS	rhtB		Homoserine/homoserine lactone efflux protein
SRR5929605_04222	gene	rhtB		
SRR5929605_04223	CDS	pldB	3.1.1.5	Lysophospholipase L2
SRR5929605_04223	gene	pldB		
SRR5929605_04224	CDS	yigL	3.1.3.74	Pyridoxal phosphate phosphatase YigL
SRR5929605_04224	gene	yigL		
SRR5929605_04225	CDS			hypothetical protein
SRR5929605_04225	gene			
SRR5929605_04226	CDS	metR		HTH-type transcriptional regulator MetR
SRR5929605_04226	gene	metR		
SRR5929605_04227	CDS	metE	2.1.1.14	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
SRR5929605_04227	gene	metE		
SRR5929605_04228	CDS	chuR_4	1.1.99.-	Anaerobic sulfatase-maturating enzyme
SRR5929605_04228	gene	chuR_4		
SRR5929605_04229	CDS	clcD	3.1.1.45	Carboxymethylenebutenolidase
SRR5929605_04229	gene	clcD		
SRR5929605_04230	CDS	udp	2.4.2.3	Uridine phosphorylase
SRR5929605_04230	gene	udp		
SRR5929605_04231	CDS			hypothetical protein
SRR5929605_04231	gene			
SRR5929605_04232	CDS	ubiE_2	2.1.1.163	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
SRR5929605_04232	gene	ubiE_2		
SRR5929605_04233	CDS			hypothetical protein
SRR5929605_04233	gene			
SRR5929605_04234	CDS	ubiB	2.7.-.-	putative protein kinase UbiB
SRR5929605_04234	gene	ubiB		
SRR5929605_04235	CDS	tatA		Sec-independent protein translocase protein TatA
SRR5929605_04235	gene	tatA		
SRR5929605_04236	CDS	tatB		Sec-independent protein translocase protein TatB
SRR5929605_04236	gene	tatB		
SRR5929605_04237	CDS	tatC		Sec-independent protein translocase protein TatC
SRR5929605_04237	gene	tatC		
SRR5929605_04238	CDS	tatD	3.1.11.-	3'-5' ssDNA/RNA exonuclease TatD
SRR5929605_04238	gene	tatD		
SRR5929605_04239	CDS	rfaH_2		Transcription antitermination protein RfaH
SRR5929605_04239	gene	rfaH_2		
SRR5929605_04240	CDS	ubiD	4.1.1.98	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
SRR5929605_04240	gene	ubiD		
SRR5929605_04241	CDS	fre	1.16.1.3	NAD(P)H-flavin reductase
SRR5929605_04241	gene	fre		
SRR5929605_04242	CDS	assT_5	2.8.2.22	Arylsulfate sulfotransferase AssT
SRR5929605_04242	gene	assT_5		
SRR5929605_04243	CDS	fadA	2.3.1.16	3-ketoacyl-CoA thiolase
SRR5929605_04243	gene	fadA		
SRR5929605_04244	CDS	fadB		Fatty acid oxidation complex subunit alpha
SRR5929605_04244	gene	fadB		
SRR5929605_04245	CDS	pepQ	3.4.13.9	Xaa-Pro dipeptidase
SRR5929605_04245	gene	pepQ		
SRR5929605_04246	CDS	yigZ		IMPACT family member YigZ
SRR5929605_04246	gene	yigZ		
SRR5929605_04247	CDS	trkH		Trk system potassium uptake protein TrkH
SRR5929605_04247	gene	trkH		
SRR5929605_04248	CDS	hemG	1.3.5.3	Protoporphyrinogen IX dehydrogenase [menaquinone]
SRR5929605_04248	gene	hemG		
SRR5929605_04249	CDS	lldR_3		Putative L-lactate dehydrogenase operon regulatory protein
SRR5929605_04249	gene	lldR_3		
SRR5929605_04250	CDS	hsrA		putative transport protein HsrA
SRR5929605_04250	gene	hsrA		
SRR5929605_04251	CDS	rbsR		Ribose operon repressor
SRR5929605_04251	gene	rbsR		
SRR5929605_04252	CDS	rbsK_4	2.7.1.15	Ribokinase
SRR5929605_04252	gene	rbsK_4		
SRR5929605_04253	CDS	rbsB		Ribose import binding protein RbsB
SRR5929605_04253	gene	rbsB		
SRR5929605_04254	CDS	rbsC		Ribose import permease protein RbsC
SRR5929605_04254	gene	rbsC		
SRR5929605_04255	CDS	rbsA	3.6.3.17	Ribose import ATP-binding protein RbsA
SRR5929605_04255	gene	rbsA		
SRR5929605_04256	CDS	rbsD	5.4.99.62	D-ribose pyranase
SRR5929605_04256	gene	rbsD		
SRR5929605_04257	CDS	kup		Low affinity potassium transport system protein kup
SRR5929605_04257	gene	kup		
SRR5929605_04258	CDS	ravA	3.6.3.-	ATPase RavA
SRR5929605_04258	gene	ravA		
SRR5929605_04259	CDS	viaA		Protein ViaA
SRR5929605_04259	gene	viaA		
SRR5929605_04260	CDS	asnA	6.3.1.1	Aspartate--ammonia ligase
SRR5929605_04260	gene	asnA		
SRR5929605_04261	CDS	asnC		Regulatory protein AsnC
SRR5929605_04261	gene	asnC		
SRR5929605_04262	CDS	cysJ_3	1.8.1.2	Sulfite reductase [NADPH] flavoprotein alpha-component
SRR5929605_04262	gene	cysJ_3		
SRR5929605_04263	CDS	mnmG		tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
SRR5929605_04263	gene	mnmG		
SRR5929605_04264	CDS	rsmG	2.1.1.170	Ribosomal RNA small subunit methyltransferase G
SRR5929605_04264	gene	rsmG		
SRR5929605_04265	CDS	atpI		ATP synthase protein I
SRR5929605_04265	gene	atpI		
SRR5929605_04266	CDS	atpB		ATP synthase subunit a
SRR5929605_04266	gene	atpB		
SRR5929605_04267	CDS	atpE		ATP synthase subunit c
SRR5929605_04267	gene	atpE		
SRR5929605_04268	CDS	atpF		ATP synthase subunit b
SRR5929605_04268	gene	atpF		
SRR5929605_04269	CDS	atpH		ATP synthase subunit delta
SRR5929605_04269	gene	atpH		
SRR5929605_04270	CDS	atpA	3.6.3.14	ATP synthase subunit alpha
SRR5929605_04270	gene	atpA		
SRR5929605_04271	CDS	atpG		ATP synthase gamma chain
SRR5929605_04271	gene	atpG		
SRR5929605_04272	CDS	atpD	3.6.3.14	ATP synthase subunit beta
SRR5929605_04272	gene	atpD		
SRR5929605_04273	CDS	atpC		ATP synthase epsilon chain
SRR5929605_04273	gene	atpC		
SRR5929605_04274	CDS			hypothetical protein
SRR5929605_04274	gene			
SRR5929605_04275	CDS	glmU		Bifunctional protein GlmU
SRR5929605_04275	gene	glmU		
SRR5929605_04276	CDS	glmS_3	2.6.1.16	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
SRR5929605_04276	gene	glmS_3		
SRR5929605_04277	CDS	sgrR_3		HTH-type transcriptional regulator SgrR
SRR5929605_04277	gene	sgrR_3		
SRR5929605_04278	CDS		1.1.1.-	Shikimate 5-dehydrogenase-like protein
SRR5929605_04278	gene			
SRR5929605_04279	CDS	fruA_3		PTS system fructose-specific EIIB'BC component
SRR5929605_04279	gene	fruA_3		
SRR5929605_04280	CDS			hypothetical protein
SRR5929605_04280	gene			
SRR5929605_04281	CDS	pstS		Phosphate-binding protein PstS
SRR5929605_04281	gene	pstS		
SRR5929605_04282	CDS	pstC		Phosphate transport system permease protein PstC
SRR5929605_04282	gene	pstC		
SRR5929605_04283	CDS	pstA		Phosphate transport system permease protein PstA
SRR5929605_04283	gene	pstA		
SRR5929605_04284	CDS	pstB	3.6.3.27	Phosphate import ATP-binding protein PstB
SRR5929605_04284	gene	pstB		
SRR5929605_04285	CDS	phoU		Phosphate-specific transport system accessory protein PhoU
SRR5929605_04285	gene	phoU		
SRR5929605_04286	CDS	yieH	3.1.3.-	6-phosphogluconate phosphatase
SRR5929605_04286	gene	yieH		
SRR5929605_04287	CDS	adeP		Adenine permease AdeP
SRR5929605_04287	gene	adeP		
SRR5929605_04288	CDS	chrR	1.6.5.2	Chromate reductase
SRR5929605_04288	gene	chrR		
SRR5929605_04289	CDS			hypothetical protein
SRR5929605_04289	gene			
SRR5929605_04290	CDS	yidZ		HTH-type transcriptional regulator YidZ
SRR5929605_04290	gene	yidZ		
SRR5929605_04291	CDS	mdtL		Multidrug resistance protein MdtL
SRR5929605_04291	gene	mdtL		
SRR5929605_04292	CDS			hypothetical protein
SRR5929605_04292	gene			
SRR5929605_04293	CDS			hypothetical protein
SRR5929605_04293	gene			
SRR5929605_04294	CDS			hypothetical protein
SRR5929605_04294	gene			
SRR5929605_04295	CDS	intA_1		Prophage integrase IntA
SRR5929605_04295	gene	intA_1		
SRR5929605_04296	CDS	intA_2		Prophage integrase IntA
SRR5929605_04296	gene	intA_2		
SRR5929605_04297	CDS	mnmE	3.6.-.-	tRNA modification GTPase MnmE
SRR5929605_04297	gene	mnmE		
SRR5929605_04298	CDS	yidC		Membrane protein insertase YidC
SRR5929605_04298	gene	yidC		
SRR5929605_04299	CDS			hypothetical protein
SRR5929605_04299	gene			
SRR5929605_04300	CDS	dnaA		Chromosomal replication initiator protein DnaA
SRR5929605_04300	gene	dnaA		
SRR5929605_04301	CDS	dnaN	2.7.7.7	DNA polymerase III subunit beta
SRR5929605_04301	gene	dnaN		
SRR5929605_04302	CDS	recF_3		DNA replication and repair protein RecF
SRR5929605_04302	gene	recF_3		
SRR5929605_04303	CDS	gyrB	5.99.1.3	DNA gyrase subunit B
SRR5929605_04303	gene	gyrB		
SRR5929605_04304	CDS	benM_2		HTH-type transcriptional regulator BenM
SRR5929605_04304	gene	benM_2		
SRR5929605_04305	CDS	dgoD_1	4.2.1.6	D-galactonate dehydratase
SRR5929605_04305	gene	dgoD_1		
SRR5929605_04306	CDS	sauU_3		putative sulfoacetate transporter SauU
SRR5929605_04306	gene	sauU_3		
SRR5929605_04307	CDS	yidA	3.1.3.23	Sugar phosphatase YidA
SRR5929605_04307	gene	yidA		
SRR5929605_04308	CDS	lutR		HTH-type transcriptional regulator LutR
SRR5929605_04308	gene	lutR		
SRR5929605_04309	CDS	dgoK1	2.7.1.58	putative 2-dehydro-3-deoxygalactonokinase DgoK1
SRR5929605_04309	gene	dgoK1		
SRR5929605_04310	CDS	dgoA	4.1.2.21	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
SRR5929605_04310	gene	dgoA		
SRR5929605_04311	CDS	dgoD_2	4.2.1.6	D-galactonate dehydratase
SRR5929605_04311	gene	dgoD_2		
SRR5929605_04312	CDS	dgoT		D-galactonate transporter
SRR5929605_04312	gene	dgoT		
SRR5929605_04313	CDS	torS	2.7.13.3	Sensor protein TorS
SRR5929605_04313	gene	torS		
SRR5929605_04314	CDS	torT		Periplasmic protein TorT
SRR5929605_04314	gene	torT		
SRR5929605_04315	CDS	torR		TorCAD operon transcriptional regulatory protein TorR
SRR5929605_04315	gene	torR		
SRR5929605_04316	CDS	torC		Cytochrome c-type protein TorC
SRR5929605_04316	gene	torC		
SRR5929605_04317	CDS	torA	1.7.2.3	Trimethylamine-N-oxide reductase 1
SRR5929605_04317	gene	torA		
SRR5929605_04318	CDS	torD		Chaperone protein TorD
SRR5929605_04318	gene	torD		
SRR5929605_04319	CDS	ccp	1.11.1.5	Cytochrome c551 peroxidase
SRR5929605_04319	gene	ccp		
SRR5929605_04320	CDS	clpB_2		Chaperone protein ClpB
SRR5929605_04320	gene	clpB_2		
SRR5929605_04321	CDS	yfiH		Laccase domain protein YfiH
SRR5929605_04321	gene	yfiH		
SRR5929605_04322	CDS	rluD	5.4.99.23	Ribosomal large subunit pseudouridine synthase D
